consequent,antecedent,abs_support,%_support,confidence,lift
MinPlayersBin_Duo,"('YearBin_Old', 'WeightBin_Easy')",1556,9.861207934596617,0.7524177949709865,1.0859233867051308
MinPlayersBin_Duo,"('Is_wargames',)",1693,10.729450535521897,0.7521101732563306,1.0854794131356114
MinPlayersBin_Duo,"('YearBin_Old', 'Rating_2')",1227,7.776158184929336,0.7518382352941176,1.0850869399712688
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'WeightBin_Medium')",873,5.532670004436277,0.7512908777969018,1.0842969688792934
MinPlayersBin_Duo,"('PlaytimeBin_VeryLong(>120m)', 'Is_wargames')",628,3.979973382343621,0.7511961722488039,1.084160285549609
MinPlayersBin_Duo,"('Rating_1', 'WeightBin_Easy')",2336,14.804486976360987,0.7511254019292605,1.0840581466241472
MinPlayersBin_Duo,"('YearBin_Modern', 'MaxPlayersBin_SmallGroup', 'Rating_2')",639,4.049686291906965,0.75,1.0824339156681606
MinPlayersBin_Duo,"('YearBin_Classic', 'PlaytimeBin_Short(<30m)')",1502,9.51898092401293,0.7498751872191712,1.0822537802187233
MinPlayersBin_Duo,"('Is_wargames', 'MaxPlayersBin_Solo/Duo', 'WeightBin_Medium')",697,4.4172634514227775,0.7494623655913979,1.0816579773773591
MinPlayersBin_Duo,"('Is_familygames', 'WeightBin_Easy')",1053,6.673426706381901,0.7489331436699858,1.0808941803684904
MinPlayersBin_Duo,"('Is_familygames', 'PopularityBin_HighPop', 'WeightBin_Easy')",780,4.94327904176437,0.7485604606525912,1.0803563073847284
MinPlayersBin_Duo,"('MaxPlayersBin_Solo/Duo', 'PopularityBin_MedPop')",985,6.242474174535776,0.7462121212121212,1.0769670777102407
MinPlayersBin_Duo,"('PlaytimeBin_Medium(30-60m)', 'WeightBin_Medium', 'MaxPlayersBin_SmallGroup')",639,4.049686291906965,0.7456242707117853,1.0761186652850325
MinPlayersBin_Duo,"('Is_wargames', 'PopularityBin_MedPop')",790,5.006654414094683,0.7452830188679245,1.0756261551922601
MinPlayersBin_Duo,"('Is_familygames', 'PlaytimeBin_Short(<30m)')",714,4.5250015843843086,0.74375,1.0734136330375925
MinPlayersBin_Duo,"('Is_familygames', 'Rating_2', 'WeightBin_Easy')",605,3.8342100259839027,0.7432432432432432,1.0726822587702494
MinPlayersBin_Duo,"('Is_familygames', 'PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",661,4.189112111033652,0.7426966292134831,1.071893360684126
MinPlayersBin_Duo,"('PopularityBin_MedPop', 'MaxPlayersBin_SmallGroup', 'Rating_2')",617,3.9102604727802777,0.7424789410348978,1.0715791832607382
MinPlayersBin_Duo,"('PopularityBin_LowPop',)",3912,24.792445655618227,0.7420333839150227,1.0709361350768447
MinPlayersBin_Duo,"('Rating_1', 'PlaytimeBin_Medium(30-60m)')",1174,7.440268711578681,0.7416298168035376,1.070353688771885
MinPlayersBin_Duo,"('YearBin_Classic', 'HasExpansions')",734,4.651752329044933,0.7391742195367573,1.0668096597521717
MinPlayersBin_Duo,"('Is_familygames',)",1363,8.638063248621586,0.7391540130151844,1.0667804967864807
MinPlayersBin_Duo,"('Rating_1', 'PopularityBin_MedPop', 'PlaytimeBin_Short(<30m)')",677,4.2905127067621525,0.7382769901853872,1.0655147377787637
MinPlayersBin_Duo,"('YearBin_Classic', 'WeightBin_Medium')",969,6.1410735788072754,0.7374429223744292,1.0643109733966998
MinPlayersBin_Duo,"('YearBin_Classic', 'PlaytimeBin_Medium(30-60m)')",953,6.039672983078775,0.737045630317092,1.06373758353365
MinPlayersBin_Duo,"('YearBin_Classic', 'PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",1011,6.407250142594588,0.7363437727603788,1.0627246309691774
MinPlayersBin_Duo,"('YearBin_Classic',)",3117,19.754103555358387,0.7361832782239017,1.062492997996428
MinPlayersBin_Duo,"('MaxPlayersBin_SmallGroup', 'PopularityBin_HighPop', 'Rating_2')",704,4.461626212053996,0.735632183908046,1.0616976337588089
MinPlayersBin_Duo,"('Rating_1', 'PopularityBin_MedPop')",1377,8.726788769884022,0.7355769230769231,1.0616178788283883
MinPlayersBin_Duo,"('Is_familygames', 'PopularityBin_HighPop')",1023,6.4833005893909625,0.7349137931034483,1.0606608196633414
MinPlayersBin_Duo,"('YearBin_Old', 'PopularityBin_HighPop')",749,4.746815387540402,0.7335945151811949,1.0587567781070222
MinPlayersBin_Duo,"('Is_familygames', 'Rating_2')",786,4.981304265162558,0.7332089552238806,1.0582003205412616
MinPlayersBin_Duo,"('PlaytimeBin_Short(<30m)',)",4650,29.469548133595286,0.7322834645669292,1.0568646105736372
MinPlayersBin_Duo,"('WeightBin_Medium', 'MaxPlayersBin_SmallGroup', 'Rating_2')",666,4.220799797198809,0.7310647639956093,1.0551057267983828
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'PlaytimeBin_Short(<30m)', 'Rating_2')",728,4.6137271056467455,0.7301905717151455,1.0538440529674635
MinPlayersBin_Duo,"('YearBin_Classic', 'WeightBin_Easy')",1511,9.576018759110209,0.729951690821256,1.0534992892589956
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'WeightBin_Easy')",1904,12.066670891691489,0.7289433384379785,1.0520439895008564
MinPlayersBin_Duo,"('YearBin_Old', 'PlaytimeBin_Medium(30-60m)')",880,5.577032765067495,0.7284768211920529,1.0513706907152112
MinPlayersBin_Duo,"('PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",3091,19.589327587299575,0.7278078643748528,1.0504052219858047
MinPlayersBin_Duo,"('Rating_1', 'PopularityBin_MedPop', 'WeightBin_Easy')",851,5.393244185309589,0.7261092150170648,1.0479536544182078
MinPlayersBin_Duo,"('YearBin_Classic', 'PlaytimeBin_Short(<30m)', 'Rating_2')",628,3.979973382343621,0.7260115606936416,1.047812715282628
MinPlayersBin_Duo,"('Is_familygames', 'PopularityBin_HighPop', 'Rating_2')",602,3.815197414284809,0.7235576923076923,1.0442711814619114
MinPlayersBin_Duo,"('YearBin_Classic', 'PopularityBin_HighPop')",1003,6.3565498447303375,0.7231434751261716,1.0436733644942706
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'PlaytimeBin_Medium(30-60m)')",1128,7.148741998859243,0.7221510883482715,1.042241107019791
MinPlayersBin_Duo,"('Rating_1', 'PlaytimeBin_Medium(30-60m)', 'WeightBin_Easy')",730,4.626402180112808,0.7213438735177866,1.0410760980734615
MinPlayersBin_Duo,"('PopularityBin_MedPop', 'PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",1029,6.52132581278915,0.7190775681341719,1.0378052636594803
MinPlayersBin_Duo,"('YearBin_Classic', 'PopularityBin_HighPop', 'Rating_2')",590,3.739146967488434,0.7177615571776156,1.0359059371357904
MinPlayersBin_Duo,"('YearBin_Classic', 'PopularityBin_MedPop')",942,5.9699600735154315,0.7163498098859316,1.0338684396039617
MinPlayersBin_Duo,"('YearBin_Modern', 'Rating_1')",686,4.347550541859434,0.7160751565762005,1.0334720475272905
MinPlayersBin_Duo,"('PopularityBin_MedPop', 'PlaytimeBin_Short(<30m)')",1444,9.151403764497116,0.7155599603567889,1.0327284930458036
